Date,Close
2013-11-14,118.31447655701209
2013-11-15,116.56173443909744
2013-11-18,115.9129054915952
2013-11-19,117.91375467931437
2013-11-20,118.43106239672701
2013-11-21,115.93547017289279
2013-11-22,114.62715713840895
2013-11-25,113.73126811779123
2013-11-26,114.21710820912737
2013-11-27,113.92472932362578
2013-11-28,114.30062192031369
2013-11-29,114.24456349882222
2013-12-02,114.51581576484837
2013-12-03,115.09378396647804
2013-12-04,112.78057917304726
2013-12-05,114.1237946690754
2013-12-06,112.91703013609845
2013-12-09,112.67135720922843
2013-12-10,112.78447761182478
2013-12-11,111.88434480948114
2013-12-12,110.83615345300316
2013-12-13,109.62585495072105
2013-12-16,110.93753940737113
2013-12-17,112.43187941024422
2013-12-18,113.01125604145436
2013-12-19,112.184282139431
2013-12-20,111.25959887132127
2013-12-23,110.82725304312888
2013-12-24,112.58776691022413
2013-12-25,112.83157883813618
2013-12-26,114.56658592560149
2013-12-27,114.52844706994883
2013-12-30,115.21708263379848
2013-12-31,115.96806024398096
2014-01-01,115.28808594978979
2014-01-02,114.53432256596082
2014-01-03,115.95946036174163
2014-01-06,115.61464928998417
2014-01-07,115.76116934532641
2014-01-08,114.51133306275223
2014-01-09,113.33419088438174
2014-01-10,113.67456058017446
2014-01-13,112.67794968403484
2014-01-14,112.13423953972504
2014-01-15,112.89607093005387
2014-01-16,111.47893860890275
2014-01-17,111.10997175987808
2014-01-20,110.88199170892793
2014-01-21,109.65678696501925
2014-01-22,110.2740192246181
2014-01-23,109.87021318163855
2014-01-24,110.44522040094667
2014-01-27,111.35847479969203
2014-01-28,110.95081042595211
2014-01-29,111.53963628431225
2014-01-30,110.85392887427362
2014-01-31,111.62745565928381
2014-02-03,112.09533485995972
2014-02-04,110.93192786913988
2014-02-05,111.47308682130475
2014-02-06,112.45406057184721
2014-02-07,110.83541564542517
2014-02-10,110.94512181456402
2014-02-11,112.17555929782009
2014-02-12,112.87725659311539
2014-02-13,112.61800753675845
2014-02-14,112.97098226987548
2014-02-17,113.91666232345523
2014-02-18,113.13929097912187
2014-02-19,113.25525856233476
2014-02-20,113.9115696880082
2014-02-21,113.6815823205218
2014-02-24,113.53031040863897
2014-02-25,113.98944442146839
2014-02-26,113.89415286981856
2014-02-27,116.30832334263897
2014-02-28,118.27932371187458
2014-03-03,117.32817904877336
2014-03-04,118.07263663253578
2014-03-05,118.20414664715827
2014-03-06,118.38717613411931
2014-03-07,119.01414427059152
2014-03-10,117.06360083214173
2014-03-11,118.71963541994558
2014-03-12,118.94341331998395
2014-03-13,117.29670263986185
2014-03-14,117.73775853407929
2014-03-17,118.55309274554531
2014-03-18,119.46165877454513
2014-03-19,120.16646298381667
2014-03-20,117.8861241653878
2014-03-21,118.83215675085991
2014-03-24,118.3599096060187
2014-03-25,120.49782576852411
2014-03-26,120.10491549690897
2014-03-27,119.94485395841858
2014-03-28,119.95810905186158
2014-03-31,120.06697521764812
2014-04-01,118.85946114883862
2014-04-02,118.16617246350829
2014-04-03,117.03068831629483
2014-04-04,119.00043167827593
2014-04-07,119.38396163214445
2014-04-08,120.4145235418254
2014-04-09,120.23514433637014
2014-04-10,120.86976067044787
2014-04-11,121.0570672259691
2014-04-14,121.79462808975076
2014-04-15,123.61190738882175
2014-04-16,124.99542102201303
2014-04-17,125.72376570624104
2014-04-18,126.05816323310138
2014-04-21,126.37285817053424
2014-04-22,127.95533127210871
2014-04-23,128.9011969242251
2014-04-24,129.17832537998703
2014-04-25,130.04742860011714
2014-04-28,129.61701830312657
2014-04-29,129.15178396703857
2014-04-30,129.58040018737296
2014-05-01,130.62306359768542
2014-05-02,131.36062977622998
2014-05-05,129.95217553322237
2014-05-06,130.93585283241504
2014-05-07,132.24738938203376
2014-05-08,130.51739324530084
2014-05-09,129.80443846632872
2014-05-12,130.81447128153636
2014-05-13,130.1637242374097
2014-05-14,130.33930096187555
2014-05-15,129.67961782927762
2014-05-16,129.55266355018915
2014-05-19,128.39264903933713
2014-05-20,128.15313443007713
2014-05-21,128.51748791869045
2014-05-22,129.5406676125978
2014-05-23,132.68862149192972
2014-05-26,133.08658941255828
2014-05-27,132.9499031268536
2014-05-28,132.87794096461397
2014-05-29,133.7248858030209
2014-05-30,134.44654014582005
2014-06-02,134.1473256785357
2014-06-03,134.27151676918436
2014-06-04,135.5908356162084
2014-06-05,137.9559747987218
2014-06-06,137.33252048444842
2014-06-09,138.63664546659984
2014-06-10,138.35473223008364
2014-06-11,139.6052256560356
2014-06-12,137.7367600423134
2014-06-13,138.52065527340022
2014-06-16,139.46169509459617
2014-06-17,140.02787357042982
2014-06-18,139.92194330761905
2014-06-19,139.40304165274424
2014-06-20,136.1920744641585
2014-06-23,136.4904701846349
2014-06-24,135.59591776651348
2014-06-25,136.06295181202802
2014-06-26,135.81812186314335
2014-06-27,134.9960524000199
2014-06-30,134.23480401124215
2014-07-01,133.0099513778986
2014-07-02,132.64355667324844
2014-07-03,133.1000446531044
2014-07-04,133.69692566114742
2014-07-07,134.23574777360278
2014-07-08,134.5613023698542
2014-07-09,135.21507747714952
2014-07-10,134.28224679948283
2014-07-11,133.93187876026042
2014-07-14,133.4555693244165
2014-07-15,135.3303140769162
2014-07-16,135.32319503962762
2014-07-17,136.87915498554634
2014-07-18,136.35080110269
2014-07-21,136.32201849042852
2014-07-22,135.27877974257916
2014-07-23,136.0089492821022
2014-07-24,136.20466540754444
2014-07-25,137.78406514138695
2014-07-28,138.91414311895664
2014-07-29,139.49650931806997
2014-07-30,140.61095487254798
2014-07-31,139.77395009371605
2014-08-01,141.06485131557469
2014-08-04,141.07502953356192
2014-08-05,142.14516889330147
2014-08-06,142.15602771479695
2014-08-07,144.22452030601826
2014-08-08,145.4396654708374
2014-08-11,145.38268525853346
2014-08-12,144.16954100583249
2014-08-13,145.01721513966157
2014-08-14,144.9286060037666
2014-08-15,145.0708300590923
2014-08-18,143.5256860675524
2014-08-19,145.01449912684498
2014-08-20,143.09157959546872
2014-08-21,143.10088793683462
2014-08-22,142.9066181671106
2014-08-25,144.0276377770744
2014-08-26,144.54924838472368
2014-08-27,143.82955839379267
2014-08-28,145.34030504702207
2014-08-29,145.0437705428444
2014-09-01,145.46030600885598
2014-09-02,145.7321815988725
2014-09-03,146.11292833542498
2014-09-04,145.27421854628977
2014-09-05,145.83221490936634
2014-09-08,145.5665788895833
2014-09-09,145.725005361127
2014-09-10,146.60588236380673
2014-09-11,144.3283831663743
2014-09-12,143.66376650421364
2014-09-15,141.93972738733493
2014-09-16,142.19208079527266
2014-09-17,140.50600155504327
2014-09-18,141.47349180034828
2014-09-19,141.55806108498166
2014-09-22,142.6072542854954
2014-09-23,142.98069564750412
2014-09-24,143.53743497463668
2014-09-25,144.7131021820813
2014-09-26,142.7900620285081
2014-09-29,142.23590039095598
2014-09-30,142.01594749999302
2014-10-01,142.5977280386092
2014-10-02,142.09519459686518
2014-10-03,142.7613569107305
2014-10-06,143.58745708093505
2014-10-07,141.50522650275278
2014-10-08,141.27407084467052
2014-10-09,141.60088411704356
2014-10-10,142.28557603914297
2014-10-13,143.3306593600753
2014-10-14,143.92655706658303
2014-10-15,143.6088456414802
2014-10-16,143.8923962373561
2014-10-17,145.04837317635656
2014-10-20,143.77815276615445
2014-10-21,144.1295528737085
2014-10-22,144.3402032887189
2014-10-23,144.9797197809406
2014-10-24,143.6777139271759
2014-10-27,141.75581998414734
2014-10-28,140.27281662323077
2014-10-29,139.8114229059767
2014-10-30,140.61083303622488
2014-10-31,141.4314300557031
2014-11-03,144.68930251989661
2014-11-04,143.39451420185387
2014-11-05,143.4658188963345
2014-11-06,144.53531935077734
2014-11-07,144.9629016863581
2014-11-10,146.19090441075707
2014-11-11,145.27055532958946
2014-11-12,145.4249586137643
2014-11-13,146.28161889179205
2014-11-14,146.2673560987475
2014-11-17,146.07843094098087
2014-11-18,145.1190292324091
2014-11-19,142.91558610218783
2014-11-20,142.9083613649957
2014-11-21,142.6257658160283
2014-11-24,143.1508765178764
2014-11-25,143.58585611701884
2014-11-26,143.83129722850538
2014-11-27,144.2483377541912
2014-11-28,146.5467425678064
2014-12-01,145.14720567925798
2014-12-02,144.37186700201573
2014-12-03,145.44107543958586
2014-12-04,146.78972076310976
2014-12-05,148.13885039123534
2014-12-08,145.51209170832053
2014-12-09,146.12046776371636
2014-12-10,146.35707055220598
2014-12-11,144.73626546215223
2014-12-12,144.6323644361978
2014-12-15,144.67832597951252
2014-12-16,145.74864702090835
2014-12-17,144.85918906187797
2014-12-18,145.72719442374802
2014-12-19,146.1246899137369
2014-12-22,146.8977043663977
2014-12-23,147.2856848492869
2014-12-24,147.42047487596693
2014-12-25,149.36870386682352
2014-12-26,150.18779798125422
2014-12-29,149.404163013211
2014-12-30,149.7405002818311
2014-12-31,151.21191816936874
2015-01-01,151.4820802380819
2015-01-02,148.92357088733743
2015-01-05,148.96010791171025
2015-01-06,149.288400004549
2015-01-07,149.49695342734216
2015-01-08,148.6195093574421
2015-01-09,147.30878387644975
2015-01-12,146.04772102763934
2015-01-13,145.86676555186233
2015-01-14,146.49246475408253
2015-01-15,146.89935442995798
2015-01-16,146.25298893733586
2015-01-19,145.9485824046547
2015-01-20,145.629467910274
2015-01-21,144.48551104041974
2015-01-22,145.51343020579554
2015-01-23,145.67707039432577
2015-01-26,145.89283172354357
2015-01-27,146.25474248559263
2015-01-28,145.51990130473047
2015-01-29,146.00470782883752
2015-01-30,145.3833475787853
2015-02-02,143.6555978168027
2015-02-03,145.11745209497846
2015-02-04,145.45732579765428
2015-02-05,145.96569771279957
2015-02-06,147.15747197140143
2015-02-09,147.05236647160197
2015-02-10,146.88141660624484
2015-02-11,146.80618215014294
2015-02-12,147.19673908146143
2015-02-13,147.2091148574371
2015-02-16,147.0647815909801
2015-02-17,146.47083916444993
2015-02-18,147.2493863900632
2015-02-19,146.41783339444578
2015-02-20,146.65603307553454
2015-02-23,147.61050525012246
2015-02-24,147.29904927523242
2015-02-25,147.19126610402128
2015-02-26,147.05850697625482
2015-02-27,144.95002216466594
2015-03-02,145.13658745543296
2015-03-03,147.52079435459044
2015-03-04,146.9643936564317
2015-03-05,146.9661297310167
2015-03-06,145.66789147472778
2015-03-09,145.98468573386117
2015-03-10,147.03425943213654
2015-03-11,149.04113002946778
2015-03-12,148.1119730153569
2015-03-13,150.3431393124239
2015-03-16,150.66017104079765
2015-03-17,151.7039902473131
2015-03-18,150.96378654808115
2015-03-19,151.27645625530002
2015-03-20,152.07159261828127
2015-03-23,152.31954158078753
2015-03-24,150.8548351973817
2015-03-25,149.4825017867322
2015-03-26,150.23059658520668
2015-03-27,150.51511832517437
2015-03-30,150.68069107378327
2015-03-31,152.2633429498623
2015-04-01,152.45279129395573
2015-04-02,150.22188143307784
2015-04-03,150.4496985131545
2015-04-06,148.48459859099847
2015-04-07,149.0166482405449
2015-04-08,148.8757613714572
2015-04-09,148.1054382326546
2015-04-10,146.04611842353796
2015-04-13,145.99658874154804
2015-04-14,145.28398637243131
2015-04-15,144.1702047801439
2015-04-16,145.05772256618448
2015-04-17,145.1407057843981
2015-04-20,144.35206379091701
2015-04-21,143.8491341331186
2015-04-22,144.13617199989528
2015-04-23,143.7335170292498
2015-04-24,143.2002306014728
2015-04-27,142.62532249205964
2015-04-28,142.87340281991231
2015-04-29,143.62516064659863
2015-04-30,143.73383583228508
2015-05-01,141.81612106375678
2015-05-04,139.85672668824168
2015-05-05,139.0890622375278
2015-05-06,139.97531797656274
2015-05-07,139.04648812692344
2015-05-08,138.59630030181745
2015-05-11,139.9113882616137
2015-05-12,140.28364785635316
2015-05-13,138.8377204386726
2015-05-14,139.99690216637305
2015-05-15,140.13629311532162
2015-05-18,140.54019365881976
2015-05-19,140.2471663142398
2015-05-20,140.8590412007349
2015-05-21,140.98487695346898
2015-05-22,140.81889304660527
2015-05-25,140.29028205652716
2015-05-26,139.908997995267
2015-05-27,139.70701698430986
2015-05-28,140.41392867726591
2015-05-29,139.7180203948687
2015-06-01,140.36787894205835
2015-06-02,140.11474152850118
2015-06-03,139.95623535772825
2015-06-04,141.56523653761067
2015-06-05,142.89620911800023
2015-06-08,143.6817091152613
2015-06-09,144.72658358521036
2015-06-10,144.911593174849
2015-06-11,145.1910835181592
2015-06-12,144.24531217238905
2015-06-15,143.44255021968445
2015-06-16,143.5666149333112
2015-06-17,143.50484091189273
2015-06-18,143.67517993901077
2015-06-19,143.74884462595963
2015-06-22,143.48403668163257
2015-06-23,143.16114746001364
2015-06-24,142.17695785772597
2015-06-25,142.11994496939323
2015-06-26,141.30254941918014
2015-06-29,140.0676525839878
2015-06-30,139.60921438187913
2015-07-01,140.94483054558546
2015-07-02,139.8645075006496
2015-07-03,140.21236318054812
2015-07-06,142.1341908467622
2015-07-07,141.70771612518575
2015-07-08,142.1542412417021
2015-07-09,141.6908047856508
2015-07-10,140.04871776693315
2015-07-13,140.66724555126763
2015-07-14,140.66482347696962
2015-07-15,140.23278480060674
2015-07-16,139.62168240847117
2015-07-17,139.0036640822415
2015-07-20,138.99993196231696
2015-07-21,140.56238973379487
2015-07-22,139.57774001221318
2015-07-23,139.59932380490744
2015-07-24,139.54632620376427
2015-07-27,138.4484380161606
2015-07-28,138.50519159374647
2015-07-29,136.97121510599118
2015-07-30,136.15064275597848
2015-07-31,137.33097184619572
2015-08-03,136.6910721567409
2015-08-04,135.0679731594606
2015-08-05,135.91551248251443
2015-08-06,137.0133210753084
2015-08-07,137.54127743458534
2015-08-10,138.11740989707383
2015-08-11,140.04226800473663
2015-08-12,139.63746410117463
2015-08-13,139.30729842192244
2015-08-14,140.2323255284833
2015-08-17,140.1850656484163
2015-08-18,140.71342769825353
2015-08-19,141.44270783931387
2015-08-20,141.37425084587656
2015-08-21,139.52336448426263
2015-08-24,140.55246141969693
2015-08-25,140.30833769186597
2015-08-26,139.76303582737188
2015-08-27,141.91681698320525
2015-08-28,142.69323837876436
2015-08-31,140.7001663975911
2015-09-01,140.03054215457178
2015-09-02,138.7249218092108
2015-09-03,139.6035791760194
2015-09-04,140.3699327885685
2015-09-07,139.21372013006345
2015-09-08,141.4875702127555
2015-09-09,142.45790623440317
2015-09-10,141.9682987495329
2015-09-11,143.4121605556488
2015-09-14,145.36379300640553
2015-09-15,144.71787792063873
2015-09-16,146.43174874622616
2015-09-17,146.45349227308725
2015-09-18,145.53042375851805
2015-09-21,144.28663316743356
2015-09-22,144.0902587338498
2015-09-23,144.13598127869588
2015-09-24,144.52202602405896
2015-09-25,143.35243661981468
2015-09-28,144.41596829700765
2015-09-29,145.88006610903795
2015-09-30,145.64235301684312
2015-10-01,147.42615920392672
2015-10-02,146.87217908497496
2015-10-05,147.30934502200077
2015-10-06,147.39149352979496
2015-10-07,147.44362480805944
2015-10-08,145.5801945321191
2015-10-09,146.59798111109876
2015-10-12,146.56536738868434
2015-10-13,145.8461998947951
2015-10-14,147.65551043778896
2015-10-15,146.8610676410872
2015-10-16,146.35781415406143
2015-10-19,145.5028982608425
2015-10-20,143.2841369047218
2015-10-21,143.7937490930767
2015-10-22,144.006637298253
2015-10-23,146.70578315604885
2015-10-26,147.5828116943351
2015-10-27,146.88836740814438
2015-10-28,148.03729701901696
2015-10-29,148.4154817039709
2015-10-30,148.42063676954544
2015-11-02,148.2596941644107
2015-11-03,146.1098911438219
2015-11-04,145.83530048652446
2015-11-05,145.35783072928035
2015-11-06,146.93976581523452
2015-11-09,148.09552414667556
2015-11-10,147.3417920667186
2015-11-11,146.94634529157852
2015-11-12,148.70303822103395
2015-11-13,151.513066854858
2015-11-16,151.76303267358506
2015-11-17,152.40843281309708
2015-11-18,152.63627180669954
2015-11-19,150.57895920130912
2015-11-20,152.15195911647368
2015-11-23,152.29714152105646
2015-11-24,151.71366256868174
2015-11-25,152.24306620825234
2015-11-26,153.12170321968094
2015-11-27,154.0769866296711
2015-11-30,153.67133794641236
2015-12-01,153.79221323656935
2015-12-02,154.71919091166953
2015-12-03,155.46380199358063
2015-12-04,155.74277811756218
2015-12-07,154.19097265577076
2015-12-08,153.68936905650006
2015-12-09,155.33246856649674
2015-12-10,153.15384747666408
2015-12-11,156.2189556888407
2015-12-14,153.82123806802338
2015-12-15,153.0970291676152
2015-12-16,153.35349257831768
2015-12-17,152.36384410525213
2015-12-18,150.79574704133933
2015-12-21,149.9536343132528
2015-12-22,149.9109713195238
2015-12-23,149.60334848899632
2015-12-24,150.04945871642116
2015-12-25,150.79812342008867
2015-12-28,149.7865452874483
2015-12-29,149.0990193647576
2015-12-30,149.23150108093844
2015-12-31,149.85296116827746
2016-01-01,151.1654159259955
2016-01-04,152.71594887076125
2016-01-05,153.33016957596405
2016-01-06,154.49222670314109
2016-01-07,156.72803787362028
2016-01-08,154.80955744991059
2016-01-11,155.72354304851922
2016-01-12,156.75721664050423
2016-01-13,156.96703584800872
2016-01-14,157.72032878797634
2016-01-15,156.0343182129991
2016-01-18,155.46778396800408
2016-01-19,155.71098053275333
2016-01-20,155.06038621589923
2016-01-21,156.53617551765421
2016-01-22,156.34845378534695
2016-01-25,156.0878152941324
2016-01-26,157.48249616273063
2016-01-27,156.9654093590732
2016-01-28,156.68095964630862
2016-01-29,157.28641391408777
2016-02-01,157.1232998602873
2016-02-02,156.5474920617194
2016-02-03,157.10660524231747
2016-02-04,156.9063328489865
2016-02-05,158.07653517473682
2016-02-08,157.76576179611018
2016-02-09,157.02603586513817
2016-02-10,155.20257844500858
2016-02-11,156.0234230648229
2016-02-12,155.18671708554692
2016-02-15,155.81531805520996
2016-02-16,156.09072057285115
2016-02-17,155.06541557815734
2016-02-18,156.36110267089492
2016-02-19,155.99492719982166
2016-02-22,154.7688049413615
2016-02-23,155.88346980363
2016-02-24,155.47191092902477
2016-02-25,156.1639467954917
2016-02-26,156.20030776775718
2016-02-29,156.92255349672297
2016-03-01,157.40491890817609
2016-03-02,158.2595151912132
2016-03-03,157.088515803439
2016-03-04,156.95883538535247
2016-03-07,158.36091387119635
2016-03-08,156.64309568069262
2016-03-09,156.9153925176061
2016-03-10,155.52408034507573
2016-03-11,154.89565286653917
2016-03-14,153.69380934417032
2016-03-15,153.54663704068946
2016-03-16,154.92870225100302
2016-03-17,155.08867200339049
2016-03-18,155.30362492972213
2016-03-21,154.40325601375196
2016-03-22,154.39404374122708
2016-03-23,155.3780237968204
2016-03-24,156.48337380246562
2016-03-25,156.34036022741503
2016-03-28,155.78395500618586
2016-03-29,155.98606280935655
2016-03-30,156.44832289763895
2016-03-31,154.89259512041463
2016-04-01,153.06202875070943
2016-04-04,151.9802532308192
2016-04-05,153.09401950161518
2016-04-06,152.95992644701343
2016-04-07,153.8607478711877
2016-04-08,152.20079533917962
2016-04-11,151.568724787596
2016-04-12,150.94608118665576
2016-04-13,150.70774460352146
2016-04-14,149.8988447645089
2016-04-15,150.33838299127768
2016-04-18,150.9588385082998
2016-04-19,150.49239194429998
2016-04-20,150.8617953573592
2016-04-21,150.83634016881413
2016-04-22,150.99475980751507
2016-04-25,150.4068553625512
2016-04-26,150.2605231154174
2016-04-27,148.6651347010187
2016-04-28,148.7547370405273
2016-04-29,148.42403960946984
2016-05-02,147.93458059153892
2016-05-03,148.78032448910272
2016-05-04,148.53956253711232
2016-05-05,147.7160044218178
2016-05-06,147.28380552198553
2016-05-09,148.03520670255676
2016-05-10,146.94483298084612
2016-05-11,147.37785119635316
2016-05-12,147.0776337886211
2016-05-13,147.34245198423395
2016-05-16,146.75027135236303
2016-05-17,147.49369195217713
2016-05-18,145.82805166149285
2016-05-19,146.37267090304988
2016-05-20,147.266401466286
2016-05-23,146.08690885672814
2016-05-24,146.5326664845761
2016-05-25,146.33915516318817
2016-05-26,145.84148737119932
2016-05-27,144.87733673025332
2016-05-30,144.43400447958268
2016-05-31,144.37289277776952
2016-06-01,145.83390548972383
2016-06-02,145.31679879583896
2016-06-03,146.6160155550814
2016-06-06,146.37095924490893
2016-06-07,146.13790934444938
2016-06-08,146.3851208755286
2016-06-09,146.52246647936389
2016-06-10,146.34051953786144
2016-06-13,146.35727136069983
2016-06-14,147.1935488162415
2016-06-15,146.47679607356542
2016-06-16,145.73398608562593
2016-06-17,145.81904997693988
2016-06-20,146.8649246341661
2016-06-21,147.35546367705248
2016-06-22,147.92593308745813
2016-06-23,148.74525495705933
2016-06-24,149.33444318144777
2016-06-27,149.59339777132877
2016-06-28,148.94958111763287
2016-06-29,148.38233609134372
2016-06-30,147.6886590786301
2016-07-01,146.76033689533187
2016-07-04,145.955535427419
2016-07-05,146.78012372625247
2016-07-06,146.22452490770746
2016-07-07,147.02869100064407
2016-07-08,147.04064373124476
2016-07-11,146.3185632048833
2016-07-12,146.35040276860786
2016-07-13,144.43940641825242
2016-07-14,143.92732507492937
2016-07-15,143.74918308137782
2016-07-18,141.64712014471212
2016-07-19,142.7040920667465
2016-07-20,143.234590465676
2016-07-21,143.53849429988668
2016-07-22,142.50558998903404
2016-07-25,143.36379051572993
2016-07-26,142.75672117145479
2016-07-27,142.66546821317536
2016-07-28,142.29209976046397
